id_clima,parcela_id,temperatura_ambiente,humedad_relativa,precipitacion_mm,radiacion_solar,velocidad_viento,timestamp
752,2,17.9,54.4,0.0,19.0,4.5,2025-12-15 08:00:00
753,3,16.6,51.7,0.0,19.0,4.5,2025-12-15 08:00:00
754,4,16.7,52.0,0.0,19.0,4.5,2025-12-15 08:00:00
755,5,18.6,57.6,0.0,19.0,4.5,2025-12-15 08:00:00
756,6,16.7,56.5,0.0,19.0,4.5,2025-12-15 08:00:00
757,7,18.7,51.9,0.0,19.0,4.5,2025-12-15 08:00:00
758,8,15.9,55.4,0.0,19.0,4.5,2025-12-15 08:00:00
759,9,19.4,50.4,0.0,19.0,4.5,2025-12-15 08:00:00
760,10,18.4,57.0,0.0,19.0,4.5,2025-12-15 08:00:00
761,1,21.3,56.8,0.0,20.0,8.9,2025-12-16 08:00:00
762,2,21.6,54.8,0.0,20.0,8.9,2025-12-16 08:00:00
763,3,22.9,56.3,0.0,20.0,8.9,2025-12-16 08:00:00
764,4,21.8,57.0,0.0,20.0,8.9,2025-12-16 08:00:00
765,5,20.9,50.9,0.0,20.0,8.9,2025-12-16 08:00:00
766,6,22.0,49.9,0.0,20.0,8.9,2025-12-16 08:00:00
767,7,22.0,54.8,0.0,20.0,8.9,2025-12-16 08:00:00
768,8,21.3,60.4,0.0,20.0,8.9,2025-12-16 08:00:00
769,9,20.8,55.7,0.0,20.0,8.9,2025-12-16 08:00:00
770,10,21.5,54.3,0.0,20.0,8.9,2025-12-16 08:00:00
771,1,12.4,51.3,0.0,12.4,1.0,2025-12-17 08:00:00
772,2,12.4,54.1,0.0,12.4,1.0,2025-12-17 08:00:00
773,3,12.8,54.1,0.0,12.4,1.0,2025-12-17 08:00:00
774,4,14.0,56.9,0.0,12.4,1.0,2025-12-17 08:00:00
775,5,12.7,55.7,0.0,12.4,1.0,2025-12-17 08:00:00
776,6,12.8,48.5,0.0,12.4,1.0,2025-12-17 08:00:00
777,7,13.3,57.0,0.0,12.4,1.0,2025-12-17 08:00:00
778,8,12.6,53.9,0.0,12.4,1.0,2025-12-17 08:00:00
779,9,12.4,52.7,0.0,12.4,1.0,2025-12-17 08:00:00
780,10,10.8,54.3,0.0,12.4,1.0,2025-12-17 08:00:00
781,1,19.7,60.0,0.0,19.8,6.8,2025-12-18 08:00:00
782,2,19.2,54.6,0.0,19.8,6.8,2025-12-18 08:00:00
783,3,20.3,53.6,0.0,19.8,6.8,2025-12-18 08:00:00
784,4,19.3,52.3,0.0,19.8,6.8,2025-12-18 08:00:00
785,5,19.7,58.1,0.0,19.8,6.8,2025-12-18 08:00:00
786,6,19.3,52.9,0.0,19.8,6.8,2025-12-18 08:00:00
787,7,19.9,54.2,0.0,19.8,6.8,2025-12-18 08:00:00
788,8,20.1,57.4,0.0,19.8,6.8,2025-12-18 08:00:00
789,9,18.1,59.5,0.0,19.8,6.8,2025-12-18 08:00:00
790,10,19.6,52.5,0.0,19.8,6.8,2025-12-18 08:00:00
791,1,22.7,51.6,0.0,15.6,6.9,2025-12-19 08:00:00
792,2,21.6,55.9,0.0,15.6,6.9,2025-12-19 08:00:00
793,3,22.9,58.3,0.0,15.6,6.9,2025-12-19 08:00:00
794,4,22.9,56.6,0.0,15.6,6.9,2025-12-19 08:00:00
795,5,21.5,57.0,0.0,15.6,6.9,2025-12-19 08:00:00
796,6,23.3,51.4,0.0,15.6,6.9,2025-12-19 08:00:00
797,7,22.5,55.6,0.0,15.6,6.9,2025-12-19 08:00:00
798,8,22.4,49.6,0.0,15.6,6.9,2025-12-19 08:00:00
799,9,23.1,52.5,0.0,15.6,6.9,2025-12-19 08:00:00
800,10,20.9,46.4,0.0,15.6,6.9,2025-12-19 08:00:00
801,1,24.9,56.2,0.0,16.4,5.3,2025-12-20 08:00:00
802,2,24.3,57.4,0.0,16.4,5.3,2025-12-20 08:00:00
803,3,24.6,55.7,0.0,16.4,5.3,2025-12-20 08:00:00
804,4,24.4,56.4,0.0,16.4,5.3,2025-12-20 08:00:00
805,5,24.7,52.3,0.0,16.4,5.3,2025-12-20 08:00:00
806,6,24.7,58.0,0.0,16.4,5.3,2025-12-20 08:00:00
807,7,26.3,53.1,0.0,16.4,5.3,2025-12-20 08:00:00
808,8,25.0,61.5,0.0,16.4,5.3,2025-12-20 08:00:00
809,9,24.0,53.4,0.0,16.4,5.3,2025-12-20 08:00:00
810,10,24.7,53.7,0.0,16.4,5.3,2025-12-20 08:00:00
811,1,11.5,56.0,0.0,14.1,5.1,2025-12-21 08:00:00
812,2,13.0,63.2,0.0,14.1,5.1,2025-12-21 08:00:00
813,3,13.8,53.6,0.0,14.1,5.1,2025-12-21 08:00:00
814,4,14.0,49.7,0.0,14.1,5.1,2025-12-21 08:00:00
815,5,14.3,61.8,0.0,14.1,5.1,2025-12-21 08:00:00
816,6,14.6,54.6,0.0,14.1,5.1,2025-12-21 08:00:00
817,7,14.0,57.9,0.0,14.1,5.1,2025-12-21 08:00:00
818,8,13.0,56.5,0.0,14.1,5.1,2025-12-21 08:00:00
819,9,12.0,57.4,0.0,14.1,5.1,2025-12-21 08:00:00
820,10,13.1,42.8,0.0,14.1,5.1,2025-12-21 08:00:00
821,1,20.6,55.5,0.0,14.6,4.0,2025-12-22 08:00:00
822,2,20.2,55.1,0.0,14.6,4.0,2025-12-22 08:00:00
823,3,21.5,59.3,0.0,14.6,4.0,2025-12-22 08:00:00
824,4,19.8,53.2,0.0,14.6,4.0,2025-12-22 08:00:00
825,5,22.1,47.9,0.0,14.6,4.0,2025-12-22 08:00:00
826,6,20.3,53.3,0.0,14.6,4.0,2025-12-22 08:00:00
827,7,20.3,50.5,0.0,14.6,4.0,2025-12-22 08:00:00
828,8,21.0,54.9,0.0,14.6,4.0,2025-12-22 08:00:00
829,9,20.4,56.1,0.0,14.6,4.0,2025-12-22 08:00:00
830,10,21.0,50.5,0.0,14.6,4.0,2025-12-22 08:00:00
831,1,19.7,52.3,0.0,11.7,5.1,2025-12-23 08:00:00
832,2,22.2,50.5,0.0,11.7,5.1,2025-12-23 08:00:00
833,3,20.3,57.1,0.0,11.7,5.1,2025-12-23 08:00:00
834,4,20.8,52.7,0.0,11.7,5.1,2025-12-23 08:00:00
835,5,19.2,56.1,0.0,11.7,5.1,2025-12-23 08:00:00
836,6,20.0,56.1,0.0,11.7,5.1,2025-12-23 08:00:00
837,7,20.5,51.1,0.0,11.7,5.1,2025-12-23 08:00:00
838,8,20.1,51.5,0.0,11.7,5.1,2025-12-23 08:00:00
839,9,20.1,53.4,0.0,11.7,5.1,2025-12-23 08:00:00
840,10,21.2,51.5,0.0,11.7,5.1,2025-12-23 08:00:00
841,1,21.1,55.6,0.0,13.4,6.1,2025-12-24 08:00:00
842,2,22.4,57.4,0.0,13.4,6.1,2025-12-24 08:00:00
843,3,21.0,59.3,0.0,13.4,6.1,2025-12-24 08:00:00
844,4,19.9,56.1,0.0,13.4,6.1,2025-12-24 08:00:00
845,5,22.0,60.3,0.0,13.4,6.1,2025-12-24 08:00:00
846,6,23.1,59.6,0.0,13.4,6.1,2025-12-24 08:00:00
847,7,21.1,57.6,0.0,13.4,6.1,2025-12-24 08:00:00
848,8,20.9,56.3,0.0,13.4,6.1,2025-12-24 08:00:00
849,9,21.4,48.3,0.0,13.4,6.1,2025-12-24 08:00:00
850,10,21.9,54.8,0.0,13.4,6.1,2025-12-24 08:00:00
851,1,21.9,53.3,0.0,8.1,6.9,2025-12-25 08:00:00
852,2,21.4,53.4,0.0,8.1,6.9,2025-12-25 08:00:00
853,3,22.2,51.0,0.0,8.1,6.9,2025-12-25 08:00:00
854,4,21.9,51.8,0.0,8.1,6.9,2025-12-25 08:00:00
855,5,21.7,61.0,0.0,8.1,6.9,2025-12-25 08:00:00
856,6,23.1,56.3,0.0,8.1,6.9,2025-12-25 08:00:00
857,7,19.9,58.5,0.0,8.1,6.9,2025-12-25 08:00:00
858,8,23.0,58.1,0.0,8.1,6.9,2025-12-25 08:00:00
859,9,20.1,57.6,0.0,8.1,6.9,2025-12-25 08:00:00
860,10,21.1,54.5,0.0,8.1,6.9,2025-12-25 08:00:00
861,1,20.7,61.1,0.0,14.3,4.1,2025-12-26 08:00:00
862,2,20.3,53.8,0.0,14.3,4.1,2025-12-26 08:00:00
863,3,20.6,53.1,0.0,14.3,4.1,2025-12-26 08:00:00
864,4,20.0,58.0,0.0,14.3,4.1,2025-12-26 08:00:00
865,5,19.6,56.2,0.0,14.3,4.1,2025-12-26 08:00:00
866,6,19.8,55.6,0.0,14.3,4.1,2025-12-26 08:00:00
867,7,19.3,54.0,0.0,14.3,4.1,2025-12-26 08:00:00
868,8,21.3,58.4,0.0,14.3,4.1,2025-12-26 08:00:00
869,9,19.5,54.1,0.0,14.3,4.1,2025-12-26 08:00:00
870,10,19.5,52.4,0.0,14.3,4.1,2025-12-26 08:00:00
871,1,20.9,54.5,0.0,15.4,2.6,2025-12-27 08:00:00
872,2,20.6,51.0,0.0,15.4,2.6,2025-12-27 08:00:00
873,3,21.8,49.3,0.0,15.4,2.6,2025-12-27 08:00:00
874,4,20.1,56.1,0.0,15.4,2.6,2025-12-27 08:00:00
875,5,22.3,54.3,0.0,15.4,2.6,2025-12-27 08:00:00
876,6,21.8,57.0,0.0,15.4,2.6,2025-12-27 08:00:00
877,7,21.7,56.0,0.0,15.4,2.6,2025-12-27 08:00:00
878,8,21.5,52.6,0.0,15.4,2.6,2025-12-27 08:00:00
879,9,20.6,54.2,0.0,15.4,2.6,2025-12-27 08:00:00
880,10,22.2,57.8,0.0,15.4,2.6,2025-12-27 08:00:00
881,1,23.1,53.6,0.0,12.0,6.7,2025-12-28 08:00:00
882,2,22.7,57.5,0.0,12.0,6.7,2025-12-28 08:00:00
883,3,23.8,50.9,0.0,12.0,6.7,2025-12-28 08:00:00
884,4,23.5,55.8,0.0,12.0,6.7,2025-12-28 08:00:00
885,5,24.2,50.7,0.0,12.0,6.7,2025-12-28 08:00:00
886,6,23.5,59.2,0.0,12.0,6.7,2025-12-28 08:00:00
887,7,22.3,58.3,0.0,12.0,6.7,2025-12-28 08:00:00
888,8,24.0,57.6,0.0,12.0,6.7,2025-12-28 08:00:00
889,9,24.0,53.2,0.0,12.0,6.7,2025-12-28 08:00:00
890,10,22.8,60.0,0.0,12.0,6.7,2025-12-28 08:00:00
891,1,21.4,54.7,0.0,11.2,5.1,2025-12-29 08:00:00
892,2,20.0,55.0,0.0,11.2,5.1,2025-12-29 08:00:00
893,3,19.4,50.0,0.0,11.2,5.1,2025-12-29 08:00:00
894,4,19.3,56.3,0.0,11.2,5.1,2025-12-29 08:00:00
895,5,20.6,59.0,0.0,11.2,5.1,2025-12-29 08:00:00
896,6,20.8,57.1,0.0,11.2,5.1,2025-12-29 08:00:00
897,7,20.7,59.1,0.0,11.2,5.1,2025-12-29 08:00:00
898,8,21.1,54.1,0.0,11.2,5.1,2025-12-29 08:00:00
899,9,21.3,52.8,0.0,11.2,5.1,2025-12-29 08:00:00
900,10,21.9,54.8,0.0,11.2,5.1,2025-12-29 08:00:00
901,1,23.0,59.5,0.0,15.9,7.6,2025-12-30 08:00:00
902,2,24.5,57.0,0.0,15.9,7.6,2025-12-30 08:00:00
903,3,25.3,55.2,0.0,15.9,7.6,2025-12-30 08:00:00
904,4,23.6,54.2,0.0,15.9,7.6,2025-12-30 08:00:00
905,5,23.7,49.4,0.0,15.9,7.6,2025-12-30 08:00:00
906,6,23.8,61.1,0.0,15.9,7.6,2025-12-30 08:00:00
907,7,26.0,55.6,0.0,15.9,7.6,2025-12-30 08:00:00
908,8,23.8,56.5,0.0,15.9,7.6,2025-12-30 08:00:00
909,9,23.8,58.6,0.0,15.9,7.6,2025-12-30 08:00:00
910,10,24.9,50.4,0.0,15.9,7.6,2025-12-30 08:00:00
911,1,24.7,57.5,0.0,15.3,7.7,2025-12-31 08:00:00
912,2,23.5,57.0,0.0,15.3,7.7,2025-12-31 08:00:00
913,3,22.7,56.5,0.0,15.3,7.7,2025-12-31 08:00:00
914,4,23.8,58.4,0.0,15.3,7.7,2025-12-31 08:00:00
915,5,24.0,54.5,0.0,15.3,7.7,2025-12-31 08:00:00
916,6,23.1,47.7,0.0,15.3,7.7,2025-12-31 08:00:00
917,7,23.6,54.0,0.0,15.3,7.7,2025-12-31 08:00:00
918,8,22.9,58.9,0.0,15.3,7.7,2025-12-31 08:00:00
919,9,21.8,53.5,0.0,15.3,7.7,2025-12-31 08:00:00
920,10,23.6,55.9,0.0,15.3,7.7,2025-12-31 08:00:00
921,1,13.8,56.7,0.0,13.6,5.8,2026-01-01 08:00:00
922,2,15.8,58.9,0.0,13.6,5.8,2026-01-01 08:00:00
923,3,15.2,57.5,0.0,13.6,5.8,2026-01-01 08:00:00
924,4,14.6,54.8,0.0,13.6,5.8,2026-01-01 08:00:00
925,5,15.6,55.8,0.0,13.6,5.8,2026-01-01 08:00:00
926,6,15.6,54.2,0.0,13.6,5.8,2026-01-01 08:00:00
927,7,15.2,58.4,0.0,13.6,5.8,2026-01-01 08:00:00
928,8,15.2,55.2,0.0,13.6,5.8,2026-01-01 08:00:00
929,9,14.6,54.4,0.0,13.6,5.8,2026-01-01 08:00:00
930,10,15.6,60.2,0.0,13.6,5.8,2026-01-01 08:00:00
931,1,19.1,54.8,0.0,15.5,8.5,2026-01-02 08:00:00
932,2,19.8,55.5,0.0,15.5,8.5,2026-01-02 08:00:00
933,3,18.0,52.2,0.0,15.5,8.5,2026-01-02 08:00:00
934,4,19.7,56.0,0.0,15.5,8.5,2026-01-02 08:00:00
935,5,18.9,55.1,0.0,15.5,8.5,2026-01-02 08:00:00
936,6,19.5,57.0,0.0,15.5,8.5,2026-01-02 08:00:00
937,7,20.0,51.1,0.0,15.5,8.5,2026-01-02 08:00:00
938,8,19.8,57.3,0.0,15.5,8.5,2026-01-02 08:00:00
939,9,18.8,60.0,0.0,15.5,8.5,2026-01-02 08:00:00
940,10,19.3,54.2,0.0,15.5,8.5,2026-01-02 08:00:00
941,1,20.5,57.0,0.0,16.1,10.5,2026-01-03 08:00:00
942,2,21.7,57.6,0.0,16.1,10.5,2026-01-03 08:00:00
943,3,22.2,55.6,0.0,16.1,10.5,2026-01-03 08:00:00
944,4,21.8,56.0,0.0,16.1,10.5,2026-01-03 08:00:00
945,5,21.8,59.3,0.0,16.1,10.5,2026-01-03 08:00:00
946,6,22.0,57.1,0.0,16.1,10.5,2026-01-03 08:00:00
947,7,19.7,55.5,0.0,16.1,10.5,2026-01-03 08:00:00
948,8,20.6,53.1,0.0,16.1,10.5,2026-01-03 08:00:00
949,9,22.1,53.2,0.0,16.1,10.5,2026-01-03 08:00:00
950,10,22.1,54.3,0.0,16.1,10.5,2026-01-03 08:00:00
951,1,13.2,56.3,0.0,11.0,4.4,2026-01-04 08:00:00
952,2,14.9,57.2,0.0,11.0,4.4,2026-01-04 08:00:00
953,3,12.2,60.9,0.0,11.0,4.4,2026-01-04 08:00:00
954,4,14.5,55.3,0.0,11.0,4.4,2026-01-04 08:00:00
955,5,13.4,54.4,0.0,11.0,4.4,2026-01-04 08:00:00
956,6,14.3,54.4,0.0,11.0,4.4,2026-01-04 08:00:00
957,7,14.0,55.4,0.0,11.0,4.4,2026-01-04 08:00:00
958,8,15.5,58.4,0.0,11.0,4.4,2026-01-04 08:00:00
959,9,14.7,58.6,0.0,11.0,4.4,2026-01-04 08:00:00
960,10,14.5,54.8,0.0,11.0,4.4,2026-01-04 08:00:00
961,1,17.2,52.3,0.0,13.5,3.7,2026-01-05 08:00:00
962,2,17.0,52.6,0.0,13.5,3.7,2026-01-05 08:00:00
963,3,17.5,46.4,0.0,13.5,3.7,2026-01-05 08:00:00
964,4,18.1,55.2,0.0,13.5,3.7,2026-01-05 08:00:00
965,5,17.4,53.0,0.0,13.5,3.7,2026-01-05 08:00:00
966,6,18.3,55.1,0.0,13.5,3.7,2026-01-05 08:00:00
967,7,17.6,54.4,0.0,13.5,3.7,2026-01-05 08:00:00
968,8,16.7,55.6,0.0,13.5,3.7,2026-01-05 08:00:00
969,9,17.5,55.1,0.0,13.5,3.7,2026-01-05 08:00:00
970,10,17.2,55.7,0.0,13.5,3.7,2026-01-05 08:00:00
971,1,18.5,57.8,0.0,15.6,2.5,2026-01-06 08:00:00
972,2,18.8,57.9,0.0,15.6,2.5,2026-01-06 08:00:00
973,3,19.9,57.0,0.0,15.6,2.5,2026-01-06 08:00:00
974,4,19.3,56.6,0.0,15.6,2.5,2026-01-06 08:00:00
975,5,19.4,59.0,0.0,15.6,2.5,2026-01-06 08:00:00
976,6,19.3,56.8,0.0,15.6,2.5,2026-01-06 08:00:00
977,7,18.7,53.6,0.0,15.6,2.5,2026-01-06 08:00:00
978,8,18.9,55.6,0.0,15.6,2.5,2026-01-06 08:00:00
979,9,19.9,55.2,0.0,15.6,2.5,2026-01-06 08:00:00
980,10,20.6,54.7,0.0,15.6,2.5,2026-01-06 08:00:00
981,1,17.5,59.7,0.0,13.1,13.6,2026-01-07 08:00:00
982,2,17.6,49.0,0.0,13.1,13.6,2026-01-07 08:00:00
983,3,17.9,53.5,0.0,13.1,13.6,2026-01-07 08:00:00
984,4,17.0,52.7,0.0,13.1,13.6,2026-01-07 08:00:00
985,5,17.9,52.1,0.0,13.1,13.6,2026-01-07 08:00:00
986,6,17.6,52.1,0.0,13.1,13.6,2026-01-07 08:00:00
987,7,18.9,53.9,0.0,13.1,13.6,2026-01-07 08:00:00
988,8,18.7,57.7,0.0,13.1,13.6,2026-01-07 08:00:00
989,9,20.2,55.2,0.0,13.1,13.6,2026-01-07 08:00:00
990,10,17.9,51.3,0.0,13.1,13.6,2026-01-07 08:00:00
991,1,20.9,55.3,0.0,15.9,13.2,2026-01-08 08:00:00
992,2,22.0,47.8,0.0,15.9,13.2,2026-01-08 08:00:00
993,3,21.3,55.2,0.0,15.9,13.2,2026-01-08 08:00:00
994,4,22.9,51.8,0.0,15.9,13.2,2026-01-08 08:00:00
995,5,22.9,51.8,0.0,15.9,13.2,2026-01-08 08:00:00
996,6,22.5,56.4,0.0,15.9,13.2,2026-01-08 08:00:00
997,7,21.4,52.3,0.0,15.9,13.2,2026-01-08 08:00:00
998,8,22.2,52.2,0.0,15.9,13.2,2026-01-08 08:00:00
999,9,22.6,58.3,0.0,15.9,13.2,2026-01-08 08:00:00
1000,10,22.9,51.2,0.0,15.9,13.2,2026-01-08 08:00:00
1001,1,11.1,52.8,0.0,14.2,2.6,2026-01-09 08:00:00
1002,2,11.9,52.7,0.0,14.2,2.6,2026-01-09 08:00:00
1003,3,10.7,55.5,0.0,14.2,2.6,2026-01-09 08:00:00
1004,4,10.2,58.8,0.0,14.2,2.6,2026-01-09 08:00:00
1005,5,10.2,53.0,0.0,14.2,2.6,2026-01-09 08:00:00
1006,6,12.4,52.5,0.0,14.2,2.6,2026-01-09 08:00:00
1007,7,11.8,53.9,0.0,14.2,2.6,2026-01-09 08:00:00
1008,8,10.8,59.6,0.0,14.2,2.6,2026-01-09 08:00:00
1009,9,11.0,58.1,0.0,14.2,2.6,2026-01-09 08:00:00
1010,10,13.3,50.9,0.0,14.2,2.6,2026-01-09 08:00:00
1011,1,21.3,56.0,0.0,15.4,3.1,2026-01-10 08:00:00
1012,2,21.4,54.6,0.0,15.4,3.1,2026-01-10 08:00:00
1013,3,21.5,55.4,0.0,15.4,3.1,2026-01-10 08:00:00
1014,4,20.4,52.8,0.0,15.4,3.1,2026-01-10 08:00:00
1015,5,22.1,58.4,0.0,15.4,3.1,2026-01-10 08:00:00
1016,6,22.7,54.1,0.0,15.4,3.1,2026-01-10 08:00:00
1017,7,21.2,53.9,0.0,15.4,3.1,2026-01-10 08:00:00
1018,8,19.8,61.4,0.0,15.4,3.1,2026-01-10 08:00:00
1019,9,21.1,55.7,0.0,15.4,3.1,2026-01-10 08:00:00
1020,10,20.2,57.2,0.0,15.4,3.1,2026-01-10 08:00:00
1021,1,22.6,60.5,0.0,14.4,3.5,2026-01-11 08:00:00
1022,2,22.1,58.6,0.0,14.4,3.5,2026-01-11 08:00:00
1023,3,21.8,62.0,0.0,14.4,3.5,2026-01-11 08:00:00
1024,4,21.6,53.4,0.0,14.4,3.5,2026-01-11 08:00:00
1025,5,20.9,50.4,0.0,14.4,3.5,2026-01-11 08:00:00
1026,6,22.3,56.9,0.0,14.4,3.5,2026-01-11 08:00:00
1027,7,22.4,51.4,0.0,14.4,3.5,2026-01-11 08:00:00
1028,8,21.6,52.9,0.0,14.4,3.5,2026-01-11 08:00:00
1029,9,23.1,50.0,0.0,14.4,3.5,2026-01-11 08:00:00
1030,10,21.9,55.8,0.0,14.4,3.5,2026-01-11 08:00:00
1031,1,20.9,55.6,0.0,18.4,2.7,2026-01-12 08:00:00
1032,2,21.8,52.0,0.0,18.4,2.7,2026-01-12 08:00:00
1033,3,21.9,55.8,0.0,18.4,2.7,2026-01-12 08:00:00
1034,4,22.2,56.3,0.0,18.4,2.7,2026-01-12 08:00:00
1035,5,21.4,56.9,0.0,18.4,2.7,2026-01-12 08:00:00
1036,6,21.1,55.3,0.0,18.4,2.7,2026-01-12 08:00:00
1037,7,21.7,53.7,0.0,18.4,2.7,2026-01-12 08:00:00
1038,8,22.1,53.4,0.0,18.4,2.7,2026-01-12 08:00:00
1039,9,22.9,59.5,0.0,18.4,2.7,2026-01-12 08:00:00
1040,10,21.1,52.8,0.0,18.4,2.7,2026-01-12 08:00:00
1041,1,18.2,53.6,0.0,15.6,5.7,2026-01-13 08:00:00
1042,2,20.3,57.5,0.0,15.6,5.7,2026-01-13 08:00:00
1043,3,18.5,55.8,0.0,15.6,5.7,2026-01-13 08:00:00
1044,4,18.8,51.9,0.0,15.6,5.7,2026-01-13 08:00:00
1045,5,19.8,55.6,0.0,15.6,5.7,2026-01-13 08:00:00
1046,6,19.7,57.4,0.0,15.6,5.7,2026-01-13 08:00:00
1047,7,17.8,52.5,0.0,15.6,5.7,2026-01-13 08:00:00
1048,8,18.1,53.8,0.0,15.6,5.7,2026-01-13 08:00:00
1049,9,18.1,55.4,0.0,15.6,5.7,2026-01-13 08:00:00
1050,10,17.1,57.5,0.0,15.6,5.7,2026-01-13 08:00:00
1051,1,17.4,53.1,0.0,11.7,6.0,2026-01-14 08:00:00
1052,2,16.7,61.0,0.0,11.7,6.0,2026-01-14 08:00:00
1053,3,16.5,54.8,0.0,11.7,6.0,2026-01-14 08:00:00
1054,4,16.0,55.0,0.0,11.7,6.0,2026-01-14 08:00:00
1055,5,16.9,48.4,0.0,11.7,6.0,2026-01-14 08:00:00
1056,6,17.5,54.4,0.0,11.7,6.0,2026-01-14 08:00:00
1057,7,15.7,56.1,0.0,11.7,6.0,2026-01-14 08:00:00
1058,8,17.3,55.8,0.0,11.7,6.0,2026-01-14 08:00:00
1059,9,16.5,54.6,0.0,11.7,6.0,2026-01-14 08:00:00
1060,10,17.0,54.9,0.0,11.7,6.0,2026-01-14 08:00:00
1061,1,17.6,60.0,0.0,13.5,2.8,2026-01-15 08:00:00
1062,2,17.4,51.5,0.0,13.5,2.8,2026-01-15 08:00:00
1063,3,18.6,56.2,0.0,13.5,2.8,2026-01-15 08:00:00
1064,4,18.8,55.1,0.0,13.5,2.8,2026-01-15 08:00:00
1065,5,20.2,58.6,0.0,13.5,2.8,2026-01-15 08:00:00
1066,6,19.0,59.0,0.0,13.5,2.8,2026-01-15 08:00:00
1067,7,17.6,54.8,0.0,13.5,2.8,2026-01-15 08:00:00
1068,8,19.2,55.3,0.0,13.5,2.8,2026-01-15 08:00:00
1069,9,17.1,59.4,0.0,13.5,2.8,2026-01-15 08:00:00
1070,10,18.0,54.4,0.0,13.5,2.8,2026-01-15 08:00:00
1071,1,27.1,57.6,0.0,14.7,2.9,2026-01-16 08:00:00
1072,2,27.0,52.2,0.0,14.7,2.9,2026-01-16 08:00:00
1073,3,26.8,54.4,0.0,14.7,2.9,2026-01-16 08:00:00
1074,4,27.7,52.9,0.0,14.7,2.9,2026-01-16 08:00:00
1075,5,26.3,61.3,0.0,14.7,2.9,2026-01-16 08:00:00
1076,6,26.7,55.7,0.0,14.7,2.9,2026-01-16 08:00:00
1077,7,27.6,54.7,0.0,14.7,2.9,2026-01-16 08:00:00
1078,8,27.7,52.5,0.0,14.7,2.9,2026-01-16 08:00:00
1079,9,26.1,50.7,0.0,14.7,2.9,2026-01-16 08:00:00
1080,10,25.6,57.3,0.0,14.7,2.9,2026-01-16 08:00:00
1081,1,11.4,57.3,0.0,16.2,8.2,2026-01-17 08:00:00
1082,2,12.1,49.5,0.0,16.2,8.2,2026-01-17 08:00:00
1083,3,13.0,55.8,0.0,16.2,8.2,2026-01-17 08:00:00
1084,4,12.1,57.2,0.0,16.2,8.2,2026-01-17 08:00:00
1085,5,12.7,58.0,0.0,16.2,8.2,2026-01-17 08:00:00
1086,6,11.6,60.1,0.0,16.2,8.2,2026-01-17 08:00:00
1087,7,10.9,50.2,0.0,16.2,8.2,2026-01-17 08:00:00
1088,8,11.7,61.0,0.0,16.2,8.2,2026-01-17 08:00:00
1089,9,12.0,54.4,0.0,16.2,8.2,2026-01-17 08:00:00
1090,10,12.2,57.8,0.0,16.2,8.2,2026-01-17 08:00:00
1091,1,15.0,52.5,0.0,16.8,2.0,2026-01-18 08:00:00
1092,2,15.3,54.8,0.0,16.8,2.0,2026-01-18 08:00:00
1093,3,16.4,53.6,0.0,16.8,2.0,2026-01-18 08:00:00
1094,4,14.8,49.6,0.0,16.8,2.0,2026-01-18 08:00:00
1095,5,14.9,57.1,0.0,16.8,2.0,2026-01-18 08:00:00
1096,6,16.6,59.6,0.0,16.8,2.0,2026-01-18 08:00:00
1097,7,15.0,59.1,0.0,16.8,2.0,2026-01-18 08:00:00
1098,8,16.1,51.5,0.0,16.8,2.0,2026-01-18 08:00:00
1099,9,15.4,56.2,0.0,16.8,2.0,2026-01-18 08:00:00
1100,10,15.4,54.8,0.0,16.8,2.0,2026-01-18 08:00:00
1101,1,16.5,49.5,0.0,13.5,3.0,2026-01-19 08:00:00
1102,2,15.5,58.4,0.0,13.5,3.0,2026-01-19 08:00:00
1103,3,14.4,57.2,0.0,13.5,3.0,2026-01-19 08:00:00
1104,4,14.3,59.0,0.0,13.5,3.0,2026-01-19 08:00:00
1105,5,15.5,56.6,0.0,13.5,3.0,2026-01-19 08:00:00
1106,6,12.8,52.5,0.0,13.5,3.0,2026-01-19 08:00:00
1107,7,13.0,51.8,0.0,13.5,3.0,2026-01-19 08:00:00
1108,8,15.2,55.6,0.0,13.5,3.0,2026-01-19 08:00:00
1109,9,15.6,53.1,0.0,13.5,3.0,2026-01-19 08:00:00
1110,10,15.6,56.1,0.0,13.5,3.0,2026-01-19 08:00:00
1111,1,25.4,50.2,0.0,14.1,5.6,2026-01-20 08:00:00
1112,2,25.2,54.5,0.0,14.1,5.6,2026-01-20 08:00:00
1113,3,25.2,53.9,0.0,14.1,5.6,2026-01-20 08:00:00
1114,4,25.1,55.6,0.0,14.1,5.6,2026-01-20 08:00:00
1115,5,24.0,54.3,0.0,14.1,5.6,2026-01-20 08:00:00
1116,6,25.3,57.9,0.0,14.1,5.6,2026-01-20 08:00:00
1117,7,24.1,55.3,0.0,14.1,5.6,2026-01-20 08:00:00
1118,8,24.5,54.4,0.0,14.1,5.6,2026-01-20 08:00:00
1119,9,25.6,49.5,0.0,14.1,5.6,2026-01-20 08:00:00
1120,10,25.8,53.8,0.0,14.1,5.6,2026-01-20 08:00:00
1121,1,18.8,52.6,0.0,10.0,5.3,2026-01-21 08:00:00
1122,2,19.3,50.5,0.0,10.0,5.3,2026-01-21 08:00:00
1123,3,19.8,60.3,0.0,10.0,5.3,2026-01-21 08:00:00
1124,4,19.1,58.1,0.0,10.0,5.3,2026-01-21 08:00:00
